part,mode,system,alg,trial,step,P,Nc,Q_scale,J_star,J_alg,signed_gap,abs_gap,norm_gap,below_ref,control_error,time_ms,nfe,iters,mean_metric_rmse,nrmse,Nsim
single_step,tuned,pendcart,SGO,32,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659660723035227,6.327507534641466e-09,6.327507534641466e-09,6.327507534641466e-09,False,0.00022324090643738304,21.616290003294125,566.0,27.0,,,
single_step,tuned,pendcart,SGO,33,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017658149181809628,1.574816300945088e-07,1.574816300945088e-07,1.574816300945088e-07,False,0.00111369597437036,24.40748100343626,624.0,31.0,,,
single_step,tuned,pendcart,SGO,34,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659418100426966,3.058976836070593e-08,3.058976836070593e-08,3.058976836070593e-08,False,0.0004908345066941544,25.893750993418507,670.0,31.0,,,
single_step,tuned,pendcart,SGO,35,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659254933536477,4.690645740964075e-08,4.690645740964075e-08,4.690645740964075e-08,False,0.0006078119221841483,27.425748005043715,700.0,33.0,,,
single_step,tuned,pendcart,SGO,36,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659626777500872,9.722060970076413e-09,9.722060970076413e-09,9.722060970076413e-09,False,0.00027670922321035296,27.674406999722123,708.0,33.0,,,
single_step,tuned,pendcart,SGO,37,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659105521083325,6.184770272484041e-08,6.184770272484041e-08,6.184770272484041e-08,False,0.0006979339799454143,24.545753010897897,638.0,30.0,,,
single_step,tuned,pendcart,SGO,38,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659702071417837,2.1926692735790843e-09,2.1926692735790843e-09,2.1926692735790843e-09,False,0.00013141623653471768,37.45821698976215,950.0,44.0,,,
single_step,tuned,pendcart,SGO,39,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659717471911567,6.526199006120365e-10,6.526199006120365e-10,6.526199006120365e-10,False,7.168991268660663e-05,42.1367599919904,1046.0,52.0,,,
single_step,tuned,pendcart,SGO,40,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659659973053626,6.402505694667535e-09,6.402505694667535e-09,6.402505694667535e-09,False,0.00022455260928434806,52.36873099056538,1238.0,60.0,,,
single_step,tuned,pendcart,SGO,41,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.001765971334888387,1.064922670228688e-09,1.064922670228688e-09,1.064922670228688e-09,False,9.157813356597266e-05,35.690689997863956,862.0,42.0,,,
single_step,tuned,pendcart,SGO,42,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.001765971149067971,1.2507430863575864e-09,1.2507430863575864e-09,1.2507430863575864e-09,False,9.924717645580505e-05,40.08285899180919,984.0,48.0,,,
single_step,tuned,pendcart,SGO,43,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.00176591450680492,5.789300613727455e-08,5.789300613727455e-08,5.789300613727455e-08,False,0.0006752443134770136,40.45426700031385,982.0,48.0,,,
single_step,tuned,pendcart,SGO,44,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.001765972277693145,1.221179123534616e-10,1.221179123534616e-10,1.221179123534616e-10,False,3.100903451863646e-05,30.36376100499183,748.0,38.0,,,
single_step,tuned,pendcart,SGO,45,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659723687907987,3.1020258627403874e-11,3.1020258627403874e-11,3.1020258627403874e-11,False,1.5626811917371364e-05,24.653732994920574,616.0,28.0,,,
single_step,tuned,pendcart,SGO,46,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.001765935179136829,3.722067422828011e-08,3.722067422828011e-08,3.722067422828011e-08,False,0.0005414337685204218,49.29192698909901,1242.0,58.0,,,
single_step,tuned,pendcart,SGO,47,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.00176596887583538,3.523975677238722e-09,3.523975677238722e-09,3.523975677238722e-09,False,0.00016660051314613955,31.24581200245302,786.0,37.0,,,
single_step,tuned,pendcart,SGO,48,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017658625704632237,1.0982934783355415e-07,1.0982934783355415e-07,1.0982934783355415e-07,False,0.0009300530853398742,31.331979000242427,794.0,37.0,,,
single_step,tuned,pendcart,SGO,49,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.001765969769445975,2.6303650822127184e-09,2.6303650822127184e-09,2.6303650822127184e-09,False,0.00014392861124648548,35.02513300918508,898.0,42.0,,,
single_step,tuned,pendcart,GWO,0,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659723880860839,1.1724973422722051e-11,1.1724973422722051e-11,1.1724973422722051e-11,False,9.613312062506374e-06,19.450762003543787,580.0,28.0,,,
single_step,tuned,pendcart,GWO,1,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659723064084867,9.340257061708768e-11,9.340257061708768e-11,9.340257061708768e-11,False,2.7126189386869615e-05,33.91705299145542,1000.0,49.0,,,
single_step,tuned,pendcart,GWO,2,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659723973403017,2.470755587971607e-12,2.470755587971607e-12,2.470755587971607e-12,False,4.414978896305488e-06,19.46778199635446,580.0,28.0,,,
single_step,tuned,pendcart,GWO,3,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659723966667459,3.1443114171386677e-12,3.1443114171386677e-12,3.1443114171386677e-12,False,4.980067345811134e-06,32.86430500156712,980.0,48.0,,,
single_step,tuned,pendcart,GWO,4,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659699537601037,2.446050953583065e-09,2.446050953583065e-09,2.446050953583065e-09,False,0.00013879424451633537,16.704656998626888,500.0,24.0,,,
single_step,tuned,pendcart,GWO,5,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659718404931858,5.593178715318503e-10,5.593178715318503e-10,5.593178715318503e-10,False,6.637488248273371e-05,20.755082005052827,620.0,30.0,,,
single_step,tuned,pendcart,GWO,6,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659723997623478,4.8709517322387264e-14,4.8709517322387264e-14,4.8709517322387264e-14,False,6.230810252472185e-07,31.525819009402767,940.0,46.0,,,
single_step,tuned,pendcart,GWO,7,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659723568282533,4.298280394804399e-11,4.298280394804399e-11,4.298280394804399e-11,False,1.839545295503897e-05,14.191017995472066,420.0,20.0,,,
single_step,tuned,pendcart,GWO,8,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.001765972395008237,4.802820250879303e-12,4.802820250879303e-12,4.802820250879303e-12,False,6.1466393490305915e-06,23.42440700158477,700.0,34.0,,,
single_step,tuned,pendcart,GWO,9,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.001765972156349929,2.4346112821073407e-10,2.4346112821073407e-10,2.4346112821073407e-10,False,4.3792696771641215e-05,26.351965992944315,780.0,38.0,,,
single_step,tuned,pendcart,GWO,10,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659719778409697,4.219700875610771e-10,4.219700875610771e-10,4.219700875610771e-10,False,5.765260095741409e-05,17.50707700557541,520.0,25.0,,,
single_step,tuned,pendcart,GWO,11,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659704416838652,1.9581271920761367e-09,1.9581271920761367e-09,1.9581271920761367e-09,False,0.0001241891400114159,14.246368999010883,420.0,20.0,,,
single_step,tuned,pendcart,GWO,12,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.00176596843094389,3.968867167206125e-09,3.968867167206125e-09,3.968867167206125e-09,False,0.00017679682947592534,21.38775600178633,640.0,31.0,,,
single_step,tuned,pendcart,GWO,13,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.001765972249794608,1.500164493496714e-10,1.500164493496714e-10,1.500164493496714e-10,False,3.437687115112609e-05,20.01528699474875,600.0,29.0,,,
single_step,tuned,pendcart,GWO,14,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659579988444087,1.440096664855929e-08,1.440096664855929e-08,1.440096664855929e-08,False,0.0003367835283581422,20.430466000107117,600.0,29.0,,,
single_step,tuned,pendcart,GWO,15,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659719568174654,4.429935918960626e-10,4.429935918960626e-10,4.429935918960626e-10,False,5.9071245240252535e-05,13.82057400769554,400.0,19.0,,,
single_step,tuned,pendcart,GWO,16,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.00176597164617896,7.536320972660604e-10,7.536320972660604e-10,7.536320972660604e-10,False,7.704611848965981e-05,23.899327003164217,680.0,33.0,,,
single_step,tuned,pendcart,GWO,17,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.001765972397389432,2.4216254002062954e-12,2.4216254002062954e-12,2.4216254002062954e-12,False,4.3635163564231805e-06,34.8739720066078,1020.0,50.0,,,
single_step,tuned,pendcart,GWO,18,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659709364700649,1.4633409924341007e-09,1.4633409924341007e-09,1.4633409924341007e-09,False,0.00010735149413942935,11.778878004406579,340.0,16.0,,,
single_step,tuned,pendcart,GWO,19,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659723834124671,1.6398590168067995e-11,1.6398590168067995e-11,1.6398590168067995e-11,False,1.1360891996728406e-05,24.45879500010051,700.0,34.0,,,
single_step,tuned,pendcart,GWO,20,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659704796160966,1.9201949607184493e-09,1.9201949607184493e-09,1.9201949607184493e-09,False,0.00012298041668588888,23.386025000945665,680.0,33.0,,,
single_step,tuned,pendcart,GWO,21,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659589352420253,1.3464569031994625e-08,1.3464569031994625e-08,1.3464569031994625e-08,False,0.0003256502468157729,19.080824989941902,560.0,27.0,,,
single_step,tuned,pendcart,GWO,22,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659717124949635,6.873160937961864e-10,6.873160937961864e-10,6.873160937961864e-10,False,7.357839469773753e-05,20.19654201285448,600.0,29.0,,,
single_step,tuned,pendcart,GWO,23,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659723314911553,6.83199020360542e-11,6.83199020360542e-11,6.83199020360542e-11,False,2.3200267759787563e-05,33.45011999772396,980.0,48.0,,,
single_step,tuned,pendcart,GWO,24,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659646136262558,7.78618480150664e-09,7.78618480150664e-09,7.78618480150664e-09,False,0.00024763164250864167,15.027294008177705,440.0,21.0,,,
single_step,tuned,pendcart,GWO,25,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659634758381124,8.923972944939115e-09,8.923972944939115e-09,8.923972944939115e-09,False,0.00026511568937737096,22.069557002396323,640.0,31.0,,,
single_step,tuned,pendcart,GWO,26,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659711407731079,1.259037949417896e-09,1.259037949417896e-09,1.259037949417896e-09,False,9.95757458949198e-05,33.30148899112828,960.0,47.0,,,
single_step,tuned,pendcart,GWO,27,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659723718178079,2.7993249428551192e-11,2.7993249428551192e-11,2.7993249428551192e-11,False,1.4851998604736849e-05,42.01436699077021,1220.0,60.0,,,
single_step,tuned,pendcart,GWO,28,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.00176597234045917,5.935188733714736e-11,5.935188733714736e-11,5.935188733714736e-11,False,2.161689760594998e-05,20.52890400227625,600.0,29.0,,,
single_step,tuned,pendcart,GWO,29,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659723784850766,2.1325980694916757e-11,2.1325980694916757e-11,2.1325980694916757e-11,False,1.2963685318723162e-05,27.020018998882733,800.0,39.0,,,
single_step,tuned,pendcart,GWO,30,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659721681078176,2.3170323971109796e-10,2.3170323971109796e-10,2.3170323971109796e-10,False,4.272222330301001e-05,15.4619209934026,460.0,22.0,,,
single_step,tuned,pendcart,GWO,31,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659716787046412,7.211064161159048e-10,7.211064161159048e-10,7.211064161159048e-10,False,7.536526229673379e-05,15.441506999195553,460.0,22.0,,,
single_step,tuned,pendcart,GWO,32,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659723488228937,5.098816356109703e-11,5.098816356109703e-11,5.098816356109703e-11,False,2.0035719052458045e-05,41.833511990262195,1220.0,60.0,,,
single_step,tuned,pendcart,GWO,33,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659717674772635,6.323337938332618e-10,6.323337938332618e-10,6.323337938332618e-10,False,7.057423442163868e-05,13.601145998109132,400.0,19.0,,,
single_step,tuned,pendcart,GWO,34,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659722461987343,1.536123229485542e-10,1.536123229485542e-10,1.536123229485542e-10,False,3.478639179005372e-05,33.0050390039105,960.0,47.0,,,
single_step,tuned,pendcart,GWO,35,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659719849507556,4.1486030171074273e-10,4.1486030171074273e-10,4.1486030171074273e-10,False,5.715748993639913e-05,34.831179000320844,1020.0,50.0,,,
single_step,tuned,pendcart,GWO,36,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659688375732307,3.5622378265470073e-09,3.5622378265470073e-09,3.5622378265470073e-09,False,0.00016749511387433025,17.0103919954272,500.0,24.0,,,
single_step,tuned,pendcart,GWO,37,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.001765972194361833,2.0544922425640155e-10,2.0544922425640155e-10,2.0544922425640155e-10,False,4.0221906544887776e-05,31.47540999634657,920.0,45.0,,,
single_step,tuned,pendcart,GWO,38,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659722869422805,1.1286877682481489e-10,1.1286877682481489e-10,1.1286877682481489e-10,False,2.981885376411586e-05,24.78996300487779,720.0,35.0,,,
single_step,tuned,pendcart,GWO,39,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.001765949493859956,2.2905951101376623e-08,2.2905951101376623e-08,2.2905951101376623e-08,False,0.0004247375416718685,12.493364003603347,360.0,17.0,,,
single_step,tuned,pendcart,GWO,40,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.001765972366393551,3.3417506392283136e-11,3.3417506392283136e-11,3.3417506392283136e-11,False,1.6219536815770264e-05,31.08202898874879,900.0,44.0,,,
single_step,tuned,pendcart,GWO,41,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659723651063284,3.47047288910135e-11,3.47047288910135e-11,3.47047288910135e-11,False,1.653642280373402e-05,22.36830499896314,660.0,32.0,,,
single_step,tuned,pendcart,GWO,42,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659723996031101,2.079471577570713e-13,2.079471577570713e-13,2.079471577570713e-13,False,1.2760678086282118e-06,36.7201839981135,1040.0,51.0,,,
single_step,tuned,pendcart,GWO,43,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659723808026103,1.900844694320558e-11,1.900844694320558e-11,1.900844694320558e-11,False,1.223186081580896e-05,19.550051001715474,540.0,26.0,,,
single_step,tuned,pendcart,GWO,44,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659700096483784,2.3901626788891406e-09,2.3901626788891406e-09,2.3901626788891406e-09,False,0.0001372068127210302,14.988777998951264,420.0,20.0,,,
single_step,tuned,pendcart,GWO,45,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659712789082815,1.1209027757624196e-09,1.1209027757624196e-09,1.1209027757624196e-09,False,9.395440941041555e-05,15.130644998862408,440.0,21.0,,,
single_step,tuned,pendcart,GWO,46,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659716546393775,7.451716797866187e-10,7.451716797866187e-10,7.451716797866187e-10,False,7.661245148823936e-05,22.66543400764931,640.0,31.0,,,
single_step,tuned,pendcart,GWO,47,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.001765972132533478,2.6727757919224604e-10,2.6727757919224604e-10,2.6727757919224604e-10,False,4.5877165480684434e-05,14.135123987216502,420.0,20.0,,,
single_step,tuned,pendcart,GWO,48,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.001765972309085295,9.072576218939477e-11,9.072576218939477e-11,9.072576218939477e-11,False,2.6727330860440435e-05,14.553469998645596,420.0,20.0,,,
single_step,tuned,pendcart,GWO,49,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659723776028307,2.2208226577169476e-11,2.2208226577169476e-11,2.2208226577169476e-11,False,1.3229043068635482e-05,23.916848993394524,680.0,33.0,,,
single_step,tuned,pendcart,PSO,0,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659329476381045,3.94521729527985e-08,3.94521729527985e-08,3.94521729527985e-08,False,0.0005574203852968251,20.818775010411628,840.0,42.0,,,
single_step,tuned,pendcart,PSO,1,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659723983182946,1.4927627276645206e-12,1.4927627276645206e-12,1.4927627276645206e-12,False,3.4325213629782247e-06,30.677823000587523,1220.0,61.0,,,
single_step,tuned,pendcart,PSO,2,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659722519673242,1.4784373313266042e-10,1.4784373313266042e-10,1.4784373313266042e-10,False,3.411966286070989e-05,22.97708699188661,920.0,46.0,,,
single_step,tuned,pendcart,PSO,3,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017656066716904475,3.65728120609813e-07,3.65728120609813e-07,3.65728120609813e-07,False,0.0016971822919764484,14.73890000488609,580.0,29.0,,,
single_step,tuned,pendcart,PSO,4,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017655277033955068,4.446964155504964e-07,4.446964155504964e-07,4.446964155504964e-07,False,0.001871470262300945,13.497022999217734,540.0,27.0,,,
single_step,tuned,pendcart,PSO,5,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659723997300951,8.096214670905155e-14,8.096214670905155e-14,8.096214670905155e-14,False,7.948453427664148e-07,30.36553399579134,1220.0,61.0,,,
single_step,tuned,pendcart,PSO,6,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.00176597237091544,2.8895617235763504e-11,2.8895617235763504e-11,2.8895617235763504e-11,False,1.5089419391448033e-05,30.216112994821742,1220.0,61.0,,,
single_step,tuned,pendcart,PSO,7,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659723920962957,7.714761555283056e-12,7.714761555283056e-12,7.714761555283056e-12,False,7.791226299763698e-06,24.59958200051915,1000.0,50.0,,,
single_step,tuned,pendcart,PSO,8,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017657741806825287,1.9821912852855533e-07,1.9821912852855533e-07,1.9821912852855533e-07,False,0.0012494656578716234,8.95799401041586,360.0,18.0,,,
single_step,tuned,pendcart,PSO,9,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017602061546697933,5.76624514126399e-06,5.76624514126399e-06,5.76624514126399e-06,False,0.006739024699737389,8.449000990367495,340.0,17.0,,,
single_step,tuned,pendcart,PSO,10,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.00176494015681017,1.0322430008871935e-06,1.0322430008871935e-06,1.0322430008871935e-06,False,0.002851285269888912,13.461435999488458,540.0,27.0,,,
single_step,tuned,pendcart,PSO,11,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017580141362559306,7.958263555126691e-06,7.958263555126691e-06,7.958263555126691e-06,False,0.007916973945328226,14.29223500599619,580.0,29.0,,,
single_step,tuned,pendcart,PSO,12,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.001740650347867368,2.53220519436893e-05,2.53220519436893e-05,2.53220519436893e-05,False,0.014122117498614,12.9071660048794,520.0,26.0,,,
single_step,tuned,pendcart,PSO,13,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.001765972398704358,1.1066993675645787e-12,1.1066993675645787e-12,1.1066993675645787e-12,False,2.9560253431704098e-06,30.524567991960794,1220.0,61.0,,,
single_step,tuned,pendcart,PSO,14,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659723995746613,2.3639597224178743e-13,2.3639597224178743e-13,2.3639597224178743e-13,False,1.3681863801906502e-06,30.839478989946656,1220.0,61.0,,,
single_step,tuned,pendcart,PSO,15,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017341936928243372,3.1778706986720136e-05,3.1778706986720136e-05,3.1778706986720136e-05,False,0.01582043686973575,9.41893900744617,360.0,18.0,,,
single_step,tuned,pendcart,PSO,16,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017183737596097042,4.7598640201353126e-05,4.7598640201353126e-05,4.7598640201353126e-05,False,0.019361884058190032,10.56493099895306,420.0,21.0,,,
single_step,tuned,pendcart,PSO,17,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.001762130278480821,3.842121330236217e-06,3.842121330236217e-06,3.842121330236217e-06,False,0.00550092223591972,9.936931994161569,380.0,19.0,,,
single_step,tuned,pendcart,PSO,18,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659722820180025,1.1779305482406688e-10,1.1779305482406688e-10,1.1779305482406688e-10,False,3.0454919838718286e-05,30.25574400089681,1160.0,58.0,,,
single_step,tuned,pendcart,PSO,19,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659723993521661,4.588911715897037e-13,4.588911715897037e-13,4.588911715897037e-13,False,1.8974121044346148e-06,30.86637900560163,1220.0,61.0,,,
single_step,tuned,pendcart,PSO,20,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017656548234549325,3.17576356124831e-07,3.17576356124831e-07,3.17576356124831e-07,False,0.001581515039490916,8.021953006391414,320.0,16.0,,,
single_step,tuned,pendcart,PSO,21,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659716927110217,7.071000356420609e-10,7.071000356420609e-10,7.071000356420609e-10,False,7.462978222920469e-05,30.222702989703976,1220.0,61.0,,,
single_step,tuned,pendcart,PSO,22,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017653634050765273,6.089947345300217e-07,6.089947345300217e-07,6.089947345300217e-07,False,0.002190061426845996,13.00366899522487,520.0,26.0,,,
single_step,tuned,pendcart,PSO,23,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017654938670529012,4.785327581561041e-07,4.785327581561041e-07,4.785327581561041e-07,False,0.0019413563917929644,10.333753991289996,420.0,21.0,,,
single_step,tuned,pendcart,PSO,24,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.001757690079440944,8.282320370113332e-06,8.282320370113332e-06,8.282320370113332e-06,False,0.00807656087243211,11.48855900100898,460.0,23.0,,,
single_step,tuned,pendcart,PSO,25,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017652539262445876,7.184735664697052e-07,7.184735664697052e-07,7.184735664697052e-07,False,0.0023787838570484554,11.755523999454454,480.0,24.0,,,
single_step,tuned,pendcart,PSO,26,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.001765972399052125,7.589321966011697e-13,7.589321966011697e-13,7.589321966011697e-13,False,2.441158330784843e-06,30.26716600288637,1220.0,61.0,,,
single_step,tuned,pendcart,PSO,27,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.001765819304265666,1.5309554539139243e-07,1.5309554539139243e-07,1.5309554539139243e-07,False,0.0010980701260276116,12.293676001718268,500.0,25.0,,,
single_step,tuned,pendcart,PSO,28,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017051850797228552,6.078732008820212e-05,6.078732008820212e-05,6.078732008820212e-05,False,0.02188047192191725,8.851970997056924,360.0,18.0,,,
single_step,tuned,pendcart,PSO,29,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.001765961085996113,1.131381494436437e-08,1.131381494436437e-08,1.131381494436437e-08,False,0.00029850349714913293,18.732104988885112,760.0,38.0,,,
single_step,tuned,pendcart,PSO,30,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.001764432121217453,1.5402785936043106e-06,1.5402785936043106e-06,1.5402785936043106e-06,False,0.0034829676354349304,13.802796995150857,560.0,28.0,,,
single_step,tuned,pendcart,PSO,31,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659695503449953,2.849466061976419e-09,2.849466061976419e-09,2.849466061976419e-09,False,0.0001498106563136009,30.7909160037525,1220.0,61.0,,,
single_step,tuned,pendcart,PSO,32,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.001759381771549716,6.590628261341283e-06,6.590628261341283e-06,6.590628261341283e-06,False,0.007204666628187278,8.84527100424748,340.0,17.0,,,
single_step,tuned,pendcart,PSO,33,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017475862606686405,1.8386139142416782e-05,1.8386139142416782e-05,1.8386139142416782e-05,False,0.012033595179511886,11.344654994900338,440.0,22.0,,,
single_step,tuned,pendcart,PSO,34,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017636913649382723,2.281034872785026e-06,2.281034872785026e-06,2.281034872785026e-06,False,0.004238535681354766,16.57837200036738,620.0,31.0,,,
single_step,tuned,pendcart,PSO,35,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.001765968068894481,4.330916576322091e-09,4.330916576322091e-09,4.330916576322091e-09,False,0.00018469232565863913,15.14916299493052,600.0,30.0,,,
single_step,tuned,pendcart,PSO,36,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659723960570164,3.75404091493281e-12,3.75404091493281e-12,3.75404091493281e-12,False,5.433815325195379e-06,32.455733002279885,1220.0,61.0,,,
single_step,tuned,pendcart,PSO,37,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.001765972369583788,3.0227269255320155e-11,3.0227269255320155e-11,3.0227269255320155e-11,False,1.5433116361360244e-05,32.53370299353264,1220.0,61.0,,,
single_step,tuned,pendcart,PSO,38,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017551390636774925,1.0833336133564799e-05,1.0833336133564799e-05,1.0833336133564799e-05,False,0.009237005347791288,10.284201998729259,420.0,21.0,,,
single_step,tuned,pendcart,PSO,39,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.001765961845099861,1.0554711196188171e-08,1.0554711196188171e-08,1.0554711196188171e-08,False,0.0002883228071607624,24.338620991329663,960.0,48.0,,,
single_step,tuned,pendcart,PSO,40,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017642126601194916,1.759739691565643e-06,1.759739691565643e-06,1.759739691565643e-06,False,0.0037228371889145295,13.230230993940495,520.0,26.0,,,
single_step,tuned,pendcart,PSO,41,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017658682094959647,1.0419031509258103e-07,1.0419031509258103e-07,1.0419031509258103e-07,False,0.0009058622571449793,11.523175999172963,460.0,23.0,,,
single_step,tuned,pendcart,PSO,42,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659656066921449,6.7931189124369185e-09,6.7931189124369185e-09,6.7931189124369185e-09,False,0.0002313086104651363,27.61120999639388,1100.0,55.0,,,
single_step,tuned,pendcart,PSO,43,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0016815640164012514,8.440838340980587e-05,8.440838340980587e-05,8.440838340980587e-05,False,0.025783566369818517,8.570970996515825,340.0,17.0,,,
single_step,tuned,pendcart,PSO,44,37.0,20.0,1.0,1.0,-0.0017659723998110573,-0.0017659722987359398,1.010751174597424e-10,1.010751174597424e-10,1.010751174597424e-10,False,2.8218193983645112e-05,30.50667500065174,1220.0,61.0,,,
