system,Nc,dim,role,k,alg,NP,trial,seed,J_star,J,norm_gap,converged_1e4,first_control_error,lambda_min,lambda_max,cond_H,n_active_reference,realized_fe,fe_exact,time_ms
hvac,2,6,initial_transient,45,PSO,8,17,18202017,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,4.553982987999916
hvac,2,6,initial_transient,45,PSO,8,18,18202018,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,4.588668001815677
hvac,2,6,initial_transient,45,PSO,8,19,18202019,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,4.584437992889434
hvac,2,6,initial_transient,45,WOA,30,0,18203000,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,7.695069012697786
hvac,2,6,initial_transient,45,WOA,30,1,18203001,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,7.798314036335796
hvac,2,6,initial_transient,45,WOA,30,2,18203002,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,7.953047985211015
hvac,2,6,initial_transient,45,WOA,30,3,18203003,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,8.044985996093601
hvac,2,6,initial_transient,45,WOA,30,4,18203004,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,8.00166098633781
hvac,2,6,initial_transient,45,WOA,30,5,18203005,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,8.014826977159828
hvac,2,6,initial_transient,45,WOA,30,6,18203006,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,8.02768801804632
hvac,2,6,initial_transient,45,WOA,30,7,18203007,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,7.878633041400462
hvac,2,6,initial_transient,45,WOA,30,8,18203008,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,7.85273703513667
hvac,2,6,initial_transient,45,WOA,30,9,18203009,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,7.831463008187711
hvac,2,6,initial_transient,45,WOA,30,10,18203010,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,7.744402973912656
hvac,2,6,initial_transient,45,WOA,30,11,18203011,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,7.751141034532338
hvac,2,6,initial_transient,45,WOA,30,12,18203012,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,7.712935970630497
hvac,2,6,initial_transient,45,WOA,30,13,18203013,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,7.755212020128965
hvac,2,6,initial_transient,45,WOA,30,14,18203014,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,7.7340310090221465
hvac,2,6,initial_transient,45,WOA,30,15,18203015,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,7.827166002243757
hvac,2,6,initial_transient,45,WOA,30,16,18203016,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,7.881805009674281
hvac,2,6,initial_transient,45,WOA,30,17,18203017,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,7.724864990450442
hvac,2,6,initial_transient,45,WOA,30,18,18203018,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,7.729157980065793
hvac,2,6,initial_transient,45,WOA,30,19,18203019,-211.47182683081758,-211.47182683081758,0.0,True,0.0,0.020003947617365566,0.020307590827494268,1.0151791644297803,6,1000,True,7.680337002966553
hvac,2,6,mid_trajectory,750,SGO,30,0,18200000,-0.05205368077381309,-0.05077569249095519,0.0012779882828578976,False,0.2508733196120017,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,11.928296007681638
hvac,2,6,mid_trajectory,750,SGO,30,1,18200001,-0.05205368077381309,-0.04863879948326563,0.0034148812905474557,False,0.29503979465938784,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,11.787890980485827
hvac,2,6,mid_trajectory,750,SGO,30,2,18200002,-0.05205368077381309,-0.04913764460344543,0.0029160361703676613,False,0.4031388526391539,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,11.961958021856844
hvac,2,6,mid_trajectory,750,SGO,30,3,18200003,-0.05205368077381309,-0.04929702216079816,0.0027566586130149257,False,0.2689743947479985,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,11.947527003940195
hvac,2,6,mid_trajectory,750,SGO,30,4,18200004,-0.05205368077381309,-0.04372393248407632,0.008329748289736767,False,0.4492567868102479,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,11.816913029178977
hvac,2,6,mid_trajectory,750,SGO,30,5,18200005,-0.05205368077381309,-0.04410592236543694,0.007947758408376145,False,0.576525310359295,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,11.645980004686862
hvac,2,6,mid_trajectory,750,SGO,30,6,18200006,-0.05205368077381309,-0.049233707517583845,0.0028199732562292426,False,0.3402015450534931,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,12.09408399881795
hvac,2,6,mid_trajectory,750,SGO,30,7,18200007,-0.05205368077381309,-0.049887591035263204,0.002166089738549884,False,0.28496064762969314,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,12.199966004118323
hvac,2,6,mid_trajectory,750,SGO,30,8,18200008,-0.05205368077381309,-0.0511780893405892,0.0008755914332238893,False,0.18464703868101634,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,12.179771030787379
hvac,2,6,mid_trajectory,750,SGO,30,9,18200009,-0.05205368077381309,-0.04858045486114274,0.0034732259126703455,False,0.30795102749738557,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,11.889045999851078
hvac,2,6,mid_trajectory,750,SGO,30,10,18200010,-0.05205368077381309,-0.04078342146891131,0.011270259304901775,False,0.5564087034998315,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,11.965242971200496
hvac,2,6,mid_trajectory,750,SGO,30,11,18200011,-0.05205368077381309,-0.04819574388592135,0.0038579368878917386,False,0.42378470726369105,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,11.859013000503182
hvac,2,6,mid_trajectory,750,SGO,30,12,18200012,-0.05205368077381309,-0.04929725610263044,0.0027564246711826446,False,0.15372577261938292,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,12.07289204467088
hvac,2,6,mid_trajectory,750,SGO,30,13,18200013,-0.05205368077381309,-0.045833325717133076,0.006220355056680012,False,0.7652230045441074,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,12.080196000169963
hvac,2,6,mid_trajectory,750,SGO,30,14,18200014,-0.05205368077381309,-0.04727979988571966,0.004773880888093426,False,0.6537416193180021,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,12.070667988155037
hvac,2,6,mid_trajectory,750,SGO,30,15,18200015,-0.05205368077381309,-0.04895600735282578,0.0030976734209873097,False,0.30241351783132964,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,11.847971996758133
hvac,2,6,mid_trajectory,750,SGO,30,16,18200016,-0.05205368077381309,-0.044820082987316406,0.007233597786496682,False,0.49892363591861233,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,12.043493974488229
hvac,2,6,mid_trajectory,750,SGO,30,17,18200017,-0.05205368077381309,-0.04556095130367705,0.006492729470136037,False,0.37291409323376845,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,12.167440028861165
hvac,2,6,mid_trajectory,750,SGO,30,18,18200018,-0.05205368077381309,-0.047298730076018335,0.004754950697794753,False,0.204910295946758,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,12.654144025873393
hvac,2,6,mid_trajectory,750,SGO,30,19,18200019,-0.05205368077381309,-0.04677127799337333,0.00528240278043976,False,0.648507146399883,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,12.363453977741301
hvac,2,6,mid_trajectory,750,GWO,30,0,18201000,-0.05205368077381309,-0.051982692983226594,7.098779058649363e-05,True,0.05539649987943209,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,29.4980849721469
hvac,2,6,mid_trajectory,750,GWO,30,1,18201001,-0.05205368077381309,-0.052019870972245565,3.380980156752339e-05,True,0.02737763357100251,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,29.136631987057626
hvac,2,6,mid_trajectory,750,GWO,30,2,18201002,-0.05205368077381309,-0.05199773150477692,5.5949269036167926e-05,True,0.006625418432875403,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,29.305001022294164
hvac,2,6,mid_trajectory,750,GWO,30,3,18201003,-0.05205368077381309,-0.05201259274118571,4.108803262737465e-05,True,0.03463143122836949,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,29.14479997707531
hvac,2,6,mid_trajectory,750,GWO,30,4,18201004,-0.05205368077381309,-0.052022115250833306,3.156552297978177e-05,True,0.02714902006102112,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,29.19925597961992
hvac,2,6,mid_trajectory,750,GWO,30,5,18201005,-0.05205368077381309,-0.051981489130996456,7.219164281663248e-05,True,0.04628247387265528,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,29.38108897069469
hvac,2,6,mid_trajectory,750,GWO,30,6,18201006,-0.05205368077381309,-0.052009289197903937,4.439157590915149e-05,True,0.037133184030779386,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,29.265969002153724
hvac,2,6,mid_trajectory,750,GWO,30,7,18201007,-0.05205368077381309,-0.052017028217724255,3.665255608883283e-05,True,0.013834239596505845,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,29.212084016762674
hvac,2,6,mid_trajectory,750,GWO,30,8,18201008,-0.05205368077381309,-0.05199181226491227,6.186850890081697e-05,True,0.07513506154499479,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,29.31426599388942
hvac,2,6,mid_trajectory,750,GWO,30,9,18201009,-0.05205368077381309,-0.0519924013482671,6.127942554598476e-05,True,0.06635490950372566,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,29.367036011535674
hvac,2,6,mid_trajectory,750,GWO,30,10,18201010,-0.05205368077381309,-0.05201676268037847,3.691809343461805e-05,True,0.04519849560464225,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,28.918319032527506
hvac,2,6,mid_trajectory,750,GWO,30,11,18201011,-0.05205368077381309,-0.05202479372327451,2.888705053857854e-05,True,0.043635974178220134,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,29.337829037103802
hvac,2,6,mid_trajectory,750,GWO,30,12,18201012,-0.05205368077381309,-0.05199747746660911,5.620330720397526e-05,True,0.05877929092581186,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,29.157334996853024
hvac,2,6,mid_trajectory,750,GWO,30,13,18201013,-0.05205368077381309,-0.0520146227547833,3.905801902978623e-05,True,0.042603065763038815,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,29.2426579981111
hvac,2,6,mid_trajectory,750,GWO,30,14,18201014,-0.05205368077381309,-0.051951236228100356,0.0001024445457127321,False,0.09052827684279235,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,29.330110002774745
hvac,2,6,mid_trajectory,750,GWO,30,15,18201015,-0.05205368077381309,-0.05198212834932083,7.155242449225635e-05,True,0.045214866250492806,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,28.958335984498262
hvac,2,6,mid_trajectory,750,GWO,30,16,18201016,-0.05205368077381309,-0.05202995736739393,2.3723406419158544e-05,True,0.008682803265406207,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,29.226864979136735
hvac,2,6,mid_trajectory,750,GWO,30,17,18201017,-0.05205368077381309,-0.051990725858567455,6.295491524563324e-05,True,0.07381584861657169,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,28.64923095330596
hvac,2,6,mid_trajectory,750,GWO,30,18,18201018,-0.05205368077381309,-0.0520346254451776,1.905532863549081e-05,True,0.038853471454219995,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,29.03691999381408
hvac,2,6,mid_trajectory,750,GWO,30,19,18201019,-0.05205368077381309,-0.051974087976602634,7.959279721045376e-05,True,0.02101257492816587,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,29.172457987442613
hvac,2,6,mid_trajectory,750,PSO,8,0,18202000,-0.05205368077381309,-0.051839701922071164,0.0002139788517419236,False,0.08175984548463162,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,4.658746998757124
hvac,2,6,mid_trajectory,750,PSO,8,1,18202001,-0.05205368077381309,-0.05179132010538671,0.0002623606684263799,False,0.054184998516169404,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,4.592299985233694
hvac,2,6,mid_trajectory,750,PSO,8,2,18202002,-0.05205368077381309,-0.05177451785488661,0.00027916291892647604,False,0.13457192722321412,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,4.67488297726959
hvac,2,6,mid_trajectory,750,PSO,8,3,18202003,-0.05205368077381309,-0.05199040914043019,6.327163338289837e-05,True,0.010057469407989305,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,4.588709969539195
hvac,2,6,mid_trajectory,750,PSO,8,4,18202004,-0.05205368077381309,-0.051949675012438384,0.00010400576137470363,False,0.08850955229149643,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,4.697145021054894
hvac,2,6,mid_trajectory,750,PSO,8,5,18202005,-0.05205368077381309,-0.05182998908280116,0.00022369169101192632,False,0.12568827631086874,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,4.6371519565582275
hvac,2,6,mid_trajectory,750,PSO,8,6,18202006,-0.05205368077381309,-0.051844216107438654,0.00020946466637443428,False,0.03500376903467832,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,4.620359977707267
hvac,2,6,mid_trajectory,750,PSO,8,7,18202007,-0.05205368077381309,-0.052017372805993584,3.6307967819504405e-05,True,0.040293032637627124,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,4.610982025042176
hvac,2,6,mid_trajectory,750,PSO,8,8,18202008,-0.05205368077381309,-0.051768647127896666,0.00028503364591642155,False,0.1325654827348549,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,4.943243984598666
hvac,2,6,mid_trajectory,750,PSO,8,9,18202009,-0.05205368077381309,-0.051958116108448124,9.556466536496389e-05,True,0.046609212590642934,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,4.682866972871125
hvac,2,6,mid_trajectory,750,PSO,8,10,18202010,-0.05205368077381309,-0.05178752426250832,0.0002661565113047659,False,0.10478938651465025,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,4.772840009536594
hvac,2,6,mid_trajectory,750,PSO,8,11,18202011,-0.05205368077381309,-0.05191226784967481,0.00014141292413828027,False,0.06798530513655703,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,4.753204004373401
hvac,2,6,mid_trajectory,750,PSO,8,12,18202012,-0.05205368077381309,-0.051961896311665395,9.178446214769265e-05,True,0.08630076317654414,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,4.801391041837633
hvac,2,6,mid_trajectory,750,PSO,8,13,18202013,-0.05205368077381309,-0.05203103251817377,2.2648255639315384e-05,True,0.03504491514569688,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,4.659240017645061
hvac,2,6,mid_trajectory,750,PSO,8,14,18202014,-0.05205368077381309,-0.05185519663104276,0.00019848414277032905,False,0.050763854726401034,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,4.682642000261694
hvac,2,6,mid_trajectory,750,PSO,8,15,18202015,-0.05205368077381309,-0.051929739700961854,0.0001239410728512344,False,0.10488142224645107,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,4.719724005553871
hvac,2,6,mid_trajectory,750,PSO,8,16,18202016,-0.05205368077381309,-0.052037608937588575,1.6071836224512692e-05,True,0.03318290548426879,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,4.68073197407648
hvac,2,6,mid_trajectory,750,PSO,8,17,18202017,-0.05205368077381309,-0.051803161363756234,0.0002505194100568542,False,0.11900545711747354,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,4.721910052467138
hvac,2,6,mid_trajectory,750,PSO,8,18,18202018,-0.05205368077381309,-0.05091934419565042,0.0011343365781626702,False,0.32525278518615075,0.020003947617365566,0.020307590827494268,1.0151791644297803,0,1000,True,4.715795977972448
