case,seed,grouping,mode,NP,dimension,peaks,change_frequency,shift_severity,environments,max_evals,realized_FE,budget_exact,environments_completed,changes_seen,reevaluation_FE,offline_error,best_error_before_change,mean_population_diversity,wall_seconds
F5,16,random,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,46.311432930754975,45.31435643582156,0.039935344854150755,216.17436862799514
F5,30,random,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,21.322236248501063,20.180824722033936,0.12282007729925279,221.23541498900158
F5,29,random,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,33.5429472759188,32.62472038750653,0.0897915420064902,225.2994844920031
F5,25,random,population_persistence,20,5,100,5000,1.0,100,500000,500000,True,100,99,1980,38.94714802437979,37.551089202098154,0.048535827665371414,226.51726762700127
F6,3,random,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,41.768874454309675,40.05356433669706,0.05940461064911007,38.06283790500311
F6,1,random,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,39.376200169086424,37.531300521302995,0.10470985487250013,44.995259053001064
F6,2,random,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,18.861582767752175,18.04920739799489,0.07947541170275743,47.264600715003326
F6,4,random,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,32.25669660105203,31.14707940682043,0.054338456231979075,39.07947653500014
F6,8,random,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,52.409440646881656,50.36685962658359,0.09667871588992621,34.69519471800595
F6,7,random,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,37.313445830087936,36.09262475393691,0.05889490576416768,37.09030284300388
F6,5,random,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,49.31256287441498,46.780291093376455,0.06783762379721237,42.71222721898812
F6,6,random,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,52.640625474186095,50.72880496767061,0.0531354237159596,41.8239365460031
F6,10,random,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,51.52443785756169,49.390170420593186,0.04106356436202626,36.50548609699763
F6,11,random,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,60.985051236063896,58.594358540887384,0.06926766828212785,43.239341947002686
F6,9,random,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,41.42777816085742,39.9192720874422,0.07373156729215613,47.220937742997194
F6,15,random,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,44.46396616408455,42.51221024734034,0.12383520863980484,36.32138692100125
F6,13,random,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,42.77374075205569,41.20615860511185,0.07754482180370988,41.51773239400063
F6,18,random,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,39.29464920934583,38.48635274558658,0.08534558608689191,38.46678111801157
F6,20,random,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,37.222660028640604,35.042443995214484,0.1070710845633757,34.297778206004295
F6,14,random,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,22.55910723494982,21.3337599344755,0.17047323163224093,46.83448308100924
F6,17,random,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,34.56485438450239,33.2242523306031,0.2157142176845333,45.02536780700029
F6,21,random,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,41.447436594966305,38.390373999234235,0.2082536196422075,34.70717711400357
F6,22,random,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,34.070755994046294,31.6868834036495,0.18273791145355794,34.609924036005395
F6,12,random,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,58.862103659909714,57.467404017475076,0.025368254167492083,51.14823230000911
F6,16,random,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,26.474894324260497,25.115618445214494,0.11778466885451894,49.32121995500347
F6,19,random,population_persistence,20,5,10,2500,1.0,100,250000,250000,True,100,99,1980,18.319899397893476,17.551156287215694,0.13875117154901478,41.24194730700401
